product_name;order_date;quantity;sales;region;profit;discount
Mixer Grinder In;04/08/2025;3;140623.2;North;32834.38;20
Action Figure Quasi;23/11/2023;3;140564.85;North;23008.66;20
Kids Wear Deleniti;26/10/2024;5;140528;East;9631.13;15
Doll Voluptatem;10/03/2024;3;140517.6;South;7625.21;10
Shampoo Consequuntur;12/08/2024;4;140459.4;North;31023.13;0
Kids Wear Necessitatibus;07/06/2025;2;140425.2;North;22250.51;15
Puzzle Laborum;11/04/2025;4;140291.2;East;15960.84;10
Sofa Molestiae;12/05/2025;2;140262;West;18548.38;20
Microwave Fuga;09/12/2024;3;140214.3;North;21191.11;15
Comics Aut;02/07/2024;2;140072.4;North;11789.81;20
Football Commodi;20/08/2024;3;139956.75;North;25632.64;0
Smartwatch Minus;03/04/2025;2;139930;West;19954.53;20
Laptop Quasi;13/03/2024;2;139862;South;27076.75;10
Juicer Illo;22/10/2023;2;139772;South;23487.65;10
Cricket Bat Delectus;20/04/2025;4;139745;South;17301.9;5
Football Eum;12/01/2024;2;139644.3;South;17243.39;10
Fiction Aut;31/08/2024;2;139626;East;31459.66;15
Headphones Non;21/05/2024;3;139612.5;South;12103.4;15
Men's Wear Labore;13/10/2023;2;139545;South;21135.93;10
Sofa Ea;17/03/2024;5;139448;North;24702.71;15
Football Ea;28/07/2025;2;139334.4;North;16926.08;0
Puzzle Illo;17/07/2024;4;139308.8;North;26316.06;20
Football Iusto;05/08/2024;2;139236;North;30309.19;10
Yoga Mat Perferendis;15/06/2024;3;138984;North;13131.13;20
Spices Consequuntur;28/01/2024;5;138712.5;North;22273.69;10
Men's Wear Ea;02/04/2025;3;138662.4;East;9147.61;5
Refrigerator Ipsam;01/08/2024;4;138640;East;11817.03;0
Smartwatch Ad;28/01/2024;4;138529.6;North;21892.54;15
Face Cream Nisi;11/11/2024;5;138432;North;13386.86;0
Sugar Facilis;28/12/2023;4;138376.6;North;31390.34;10
Chair Unde;16/05/2025;2;138358.8;East;30204;15
Laptop Tempore;25/10/2024;5;138345;South;18153.21;5
Juicer Dignissimos;10/06/2024;2;138337.2;East;26344.51;0
Cricket Bat Quos;17/11/2024;3;138204;North;9449.04;20
Comics Placeat;18/08/2024;3;137986.2;North;9602.03;0
Bed Laudantium;11/12/2024;3;137932.8;South;26664.84;10
Puzzle Quos;03/02/2025;2;137878;North;30885.9;20
Yoga Mat Quibusdam;05/11/2023;4;137860;East;11233.59;10
Mixer Grinder Totam;12/02/2025;2;137754;South;19605.36;5
Vase Ducimus;02/06/2025;3;137672.1;South;23820.28;20
Bed Illum;30/06/2024;4;137560;North;18865.74;15
Cushion Nam;03/05/2024;3;137345.55;North;19064.46;0
Non-Fiction Praesentium;02/03/2024;5;137343;West;7982.14;20
Camera A;11/02/2024;2;137260;South;16783.04;10
RC Car Itaque;15/04/2025;2;137193.3;South;20208.54;15
Face Cream Soluta;19/10/2023;2;137182;West;12922.77;15
Clock Provident;09/01/2024;4;137168;East;33083.87;20
Fiction Adipisci;11/02/2024;3;137109.6;South;29038.47;20
Cabinet Hic;24/03/2025;5;136937.75;South;8604.56;10
Rice Illum;16/04/2024;4;136873.6;South;20500.48;15
Microwave Molestiae;25/05/2025;5;136738.25;West;26610.04;5
Cricket Bat Facilis;28/08/2024;4;136688.4;West;26268.67;0
Non-Fiction Ut;30/11/2023;2;136630.9;East;26339.48;15
Cabinet Non;25/12/2024;4;136627.2;North;26816.31;10
Cabinet Occaecati;11/12/2024;4;136614.4;South;9702.94;20
Tennis Racket Excepturi;16/12/2023;4;136601.6;South;16886.7;10
Face Cream Ab;20/10/2023;3;136596;South;17650.23;5
Wheat Laborum;05/12/2024;3;136582.2;South;22714.09;15
Board Game Harum;13/07/2025;2;136432;West;33682.96;10
Biography A;21/01/2024;5;136429.5;West;20182.22;10
Bed Iste;01/07/2024;3;136425.6;East;27424.62;20
Headphones Aliquam;24/03/2024;4;136421.6;South;19061.19;15
Textbook Consequuntur;03/11/2023;2;136404;South;33860.63;15
Oil Perspiciatis;19/03/2025;4;136400.4;South;17050.92;0
Action Figure Beatae;22/11/2023;3;136379.7;South;20913.92;20
RC Car Alias;16/07/2025;3;136138.8;North;21724.21;10
Board Game Praesentium;18/02/2024;3;135936.9;South;32641.68;20
Textbook Nihil;11/10/2023;3;135717.6;North;9387.13;10
Wheat Sit;04/03/2025;4;135716;East;15019.47;15
Cabinet Vero;12/09/2024;2;135711.3;South;15321.02;5
Accessories Magnam;24/04/2024;5;135704;South;8332.39;15
Non-Fiction Suscipit;22/04/2025;3;135675;West;16227.09;15
Refrigerator Molestias;24/11/2024;2;135626.4;South;10376.19;15
Tennis Racket Eum;01/08/2024;3;135523.8;West;13244.37;15
Cookware Set Ut;07/03/2024;5;135517.5;West;8531.85;0
Dumbbells Illum;17/01/2025;3;135418.5;North;26701.56;20
Sugar Ex;19/12/2024;5;135341.25;West;9972.7;20
Fiction Necessitatibus;03/06/2024;3;135236.7;West;16863.94;15
Shampoo Voluptatibus;23/01/2025;2;135218;East;19337.93;10
Puzzle Tempora;11/12/2024;5;135137.5;West;8543.18;0
Chair Quaerat;14/01/2025;5;135092;East;32752.29;15
Microwave Minus;22/11/2024;4;135071.8;North;22384.19;10
Camera Cupiditate;01/06/2024;4;135017.4;South;31622.78;5
Doll Accusamus;03/11/2024;4;134765.8;West;31634.91;20
Cushion Consectetur;07/06/2024;3;134762.4;North;14586.69;5
Mobile Libero;11/04/2025;4;134728;West;11246.41;0
Lipstick Quidem;11/07/2024;4;134684.2;South;13402.41;5
Juicer Hic;23/04/2024;2;134667;North;9914.07;0
Men's Wear Dolorum;19/05/2025;4;134650.8;South;24414.61;5
Yoga Mat Quam;15/07/2024;2;134611.1;South;26815.83;5
Headphones Sed;13/09/2025;3;134412;West;16686.39;0
RC Car Voluptatibus;28/01/2025;3;134391;South;28231.56;5
Smartwatch Ad;24/05/2024;3;134362.05;North;26225.16;20
Biography Ratione;25/05/2025;3;134361.6;North;13024.46;15
Rice Dicta;31/08/2025;2;134250;North;22469.48;10
Biography Maxime;27/07/2024;5;134181;South;24989.79;20
Tennis Racket Voluptate;07/04/2025;4;134099.2;West;22270.89;0
Women's Wear Id;09/12/2023;2;134087.5;East;10253.53;15
Football Provident;21/07/2025;2;134073;West;15987.45;10
Vase Nam;20/11/2023;3;134037;North;13699.19;0
Textbook Labore;19/08/2025;3;133992.75;East;11478.75;0
Foundation Pariatur;28/02/2025;2;133929;North;7482.25;5
Perfume Assumenda;22/04/2025;5;133852.5;West;22784.4;15
Accessories Deserunt;29/05/2025;2;133846.2;North;22113.85;10
Comics Facilis;26/06/2025;2;133799.4;South;21805.59;0
Women's Wear Deserunt;10/12/2024;5;133798.5;West;25623.16;20
Doll Recusandae;05/05/2024;3;133767.9;East;22537.56;15
Mixer Grinder Voluptatem;01/05/2024;3;133696.35;North;10081.54;0
Cricket Bat Sed;12/03/2024;2;133689.7;North;14603.2;15
Men's Wear Harum;16/06/2024;3;133656;North;30876.49;15
Juicer Eius;13/04/2024;5;133492.5;West;7030.11;0
Mobile Velit;01/09/2024;2;133446.6;North;27310.85;15
Comics Omnis;25/03/2025;5;133395;East;16580.96;20
Headphones Quidem;06/09/2024;5;133348.5;West;10534.82;20
Tennis Racket Optio;07/05/2024;3;133325.85;South;18817.25;10
Kids Wear Vel;20/03/2024;2;133250.8;North;26249.81;5
Mixer Grinder Explicabo;15/02/2024;3;133247.7;South;29533.21;20
Cricket Bat Labore;08/11/2023;4;133235.6;East;32120.29;10
Chair Impedit;22/01/2024;5;133172;South;19316.3;20
Textbook Suscipit;09/02/2024;2;133104.9;West;30382.28;20
Smartwatch Cumque;12/02/2025;4;132952;North;10594.2;10
Doll Quasi;21/11/2023;3;132934.05;North;17718.31;15
Non-Fiction Veritatis;11/10/2023;4;132920;East;26592.57;15
Spices Error;07/03/2024;5;132863.5;North;12796.17;0
Kids Wear Sapiente;12/12/2024;4;132692.2;West;8957.49;20
Juicer Quia;05/11/2023;3;132605.1;North;24250.11;5
Sofa Ipsa;10/02/2025;5;132604.25;South;18876.5;0
Perfume Similique;25/01/2025;2;132601;East;14413.85;0
Doll Necessitatibus;27/03/2025;3;132574.5;West;16700.98;0
Laptop Unde;13/10/2023;2;132513.3;North;16953.48;20
Rice Reprehenderit;10/08/2025;4;132416.4;North;16252.05;0
Sugar Eius;12/05/2025;4;132372;North;9159.05;20
Mobile Repudiandae;26/01/2024;4;132264;West;27056.98;0
Lipstick Eaque;11/09/2024;2;132170;East;18277.29;15
Spices Alias;23/01/2024;4;132110.8;South;18786.46;0
Refrigerator Veritatis;24/11/2023;3;132075.9;West;21008.52;10
Cabinet Ab;22/08/2024;2;131938.2;North;18463.12;10
Lamp Sapiente;17/05/2024;4;131857.2;South;29930.86;0
Textbook Fugiat;30/05/2025;3;131814;East;22925.81;0
Juicer Minus;28/01/2024;5;131690;South;10871.81;20
Sofa Expedita;13/07/2024;3;131689.95;North;32483.99;20
Non-Fiction Porro;04/09/2025;2;131653.1;North;24358.19;20
Spices Eaque;15/04/2024;3;131567.25;South;13771.3;10
Vase Nulla;15/06/2024;3;131551.95;East;32663.29;0
Fiction Nobis;13/07/2025;3;131424;South;26792.06;20
Board Game Veritatis;17/07/2024;3;131387.85;West;30694.75;0
Board Game Vero;10/07/2025;2;131278.6;East;21514.99;20
Sugar Voluptas;21/11/2024;5;131204;South;10020.28;5
Table Excepturi;03/12/2023;2;131151.3;West;8562.53;15
Wheat Optio;17/12/2024;3;131148.45;East;27105.78;15
Shampoo Beatae;01/07/2024;3;130960.35;East;23910.03;0
Men's Wear Ad;05/06/2024;4;130842;North;6607.11;15
Non-Fiction Officiis;09/03/2024;2;130801.7;West;31514.33;0
Fiction Cumque;14/10/2023;3;130779;South;24348.15;5
Comics Voluptatibus;25/12/2024;4;130628.8;North;15353.38;15
Cabinet Dignissimos;12/06/2024;3;130515.75;East;22802.44;5
Cabinet Repellendus;20/02/2025;5;130324;North;18179.85;0
Sugar Quasi;02/01/2024;3;130281;East;7739.61;0
Comics Placeat;01/04/2024;2;130094.9;North;7882.32;0
Board Game Quae;10/05/2025;4;130077.2;North;27959.59;0
Camera Numquam;16/02/2025;4;130070.4;East;21460.14;15
Yoga Mat Ex;07/04/2024;5;130037.25;West;7176.31;15
Comics Delectus;26/04/2024;4;130019.2;West;23457.62;15
Foundation Ullam;13/05/2024;3;129969;East;13215.51;5
Table Soluta;05/09/2024;2;129953.1;North;18030.42;5
Bed Architecto;17/07/2025;3;129863.85;East;11599.47;15
Fiction Fugit;04/05/2024;2;129813.7;South;19178.92;0
Headphones Repellendus;13/07/2024;4;129812.4;East;24467.6;0
Tennis Racket Consequuntur;25/05/2024;2;129746;East;22510.46;0
Refrigerator Ad;25/04/2025;2;129746;North;9933.6;10
Kids Wear Sit;24/09/2025;4;129731.2;West;20950.45;10
RC Car Nulla;27/06/2025;4;129708.8;East;14787.32;0
Juicer Voluptatem;17/02/2025;2;129704;North;28406.79;15
Yoga Mat Quaerat;19/10/2023;4;129671.2;South;8392.19;0
Laptop Vel;07/12/2024;3;129669.3;North;31511.19;0
Mixer Grinder Quas;16/02/2025;3;129648.6;West;27366.93;5
Football Eaque;09/11/2023;3;129598.05;East;24022.94;20
Table Numquam;01/05/2024;5;129497.5;West;23264.63;20
Juicer Consequatur;17/06/2025;3;129494.7;West;13233.45;10
Smartwatch Esse;17/08/2025;2;129490.7;North;17007.19;15
Perfume Quibusdam;01/04/2025;5;129470.75;North;24295.16;0
Puzzle Sequi;24/12/2023;3;129451.2;South;10800.88;0
Puzzle Illo;28/07/2025;5;129056;East;28396.22;10
Yoga Mat Ipsam;24/08/2025;2;129052.1;North;30642.88;20
Cookware Set Aliquam;30/11/2024;3;129021.6;East;13193.29;5
Rice Occaecati;02/03/2025;2;129002.4;North;27417.28;5
Shoes A;11/03/2025;4;128968.2;West;23069.65;10
Action Figure Minus;09/06/2025;4;128934;East;25079.01;10
Table Molestiae;04/01/2024;2;128907;North;27444.71;20
Mixer Grinder Recusandae;28/05/2025;2;128829.6;North;14012.66;20
Wall Art Iusto;29/07/2025;2;128771.6;North;16647.26;20
Foundation Voluptatem;08/05/2025;2;128719.8;North;22906.72;15
RC Car Occaecati;29/09/2024;5;128649;South;9852.58;5
Wall Art Cumque;21/05/2025;3;128592;North;25750.65;10
Men's Wear Error;22/08/2025;3;128577.6;East;25557.86;5
Textbook Quis;09/10/2024;3;128551.2;North;12687.43;0
Lipstick Labore;10/05/2025;3;128504.7;East;7003.12;20
Board Game Alias;14/04/2024;3;128486.4;East;31527.42;0
Cricket Bat Eum;12/09/2024;2;128338.2;West;26654.8;0
Vase Dolorem;15/07/2024;2;128307;North;17731.04;20
Yoga Mat Et;09/11/2023;2;128282;West;19421.47;0
Shoes Rem;21/07/2025;2;128109.6;East;7863.75;15
Sofa Fugiat;09/07/2025;3;127963.8;West;25034.84;0
Mobile Nihil;03/10/2024;4;127944;South;17284.96;0
Shoes Quod;14/03/2024;4;127924;South;23531.26;0
Face Cream Pariatur;06/07/2024;2;127916.8;South;20455.65;10
Wheat Aspernatur;05/04/2024;2;127910;East;10570.02;5
Camera Nisi;02/06/2025;4;127862.4;East;7221.46;5
Doll Quaerat;31/08/2024;4;127828.2;North;22607.99;0
Lamp At;28/06/2025;2;127712;West;20794.83;10
Non-Fiction Cum;12/05/2024;2;127514.7;East;19052.36;20
Wheat Adipisci;23/03/2024;2;127513.6;West;15071.89;20
Microwave Quae;26/05/2024;4;127500;South;22702.47;20
Cricket Bat Molestias;27/04/2024;3;127485.6;East;9311.45;10
RC Car Minus;21/08/2024;3;127464;South;9498.27;0
Shoes Eaque;18/05/2025;3;127392.15;South;23442.32;0
Dumbbells Doloribus;03/05/2025;5;127264.5;North;31811.06;20
Textbook Doloribus;14/04/2025;4;127184;West;26219.33;10
Refrigerator Doloremque;25/07/2024;2;127176;North;19499.8;10
Smartwatch Eum;01/01/2024;2;127163.4;North;8863.77;20
Women's Wear Corrupti;27/05/2025;3;127152.75;East;12407.21;10
Headphones Laboriosam;13/03/2024;2;127129;West;11643.35;10
Juicer Id;22/04/2025;4;127115.8;East;30152.93;5
Shoes Voluptates;15/06/2024;3;127096.8;North;18748.87;20
Textbook Accusamus;01/09/2025;2;127096.2;East;30765.41;20
Wheat Repellendus;27/10/2024;3;127037.7;West;28041.84;0
Wheat Beatae;21/03/2024;3;127023;West;22887.76;10
Rice Voluptatibus;11/11/2024;2;127022;North;30831.18;20
Kids Wear Quas;02/05/2025;3;126948.6;South;27640.87;20
Smartwatch Totam;07/01/2025;2;126942.8;West;23582.55;5
Refrigerator Eaque;21/07/2024;2;126935.2;East;18226.83;15
Cabinet Aut;11/07/2025;2;126834;South;14328.53;20
Fiction Quisquam;13/06/2025;2;126775.8;East;24909.23;5
Sofa Cumque;24/07/2025;2;126726.4;North;17506.09;15
Laptop Ipsam;29/09/2024;2;126600;North;16591.78;5
Chair Ad;03/11/2023;4;126529.2;East;31426.35;10
Football Harum;22/03/2025;3;126495;North;28001.62;20
Football Esse;16/03/2024;5;126463.5;East;10750.92;5
Camera Culpa;06/08/2024;4;126426;South;12467.79;20
Headphones Unde;02/12/2024;3;126420;South;23779.71;20
Accessories Eveniet;10/05/2024;3;126383.1;North;24375.08;0
Clock Dignissimos;10/07/2025;5;126315;East;15891.61;10
Dumbbells Itaque;08/11/2023;2;126296;North;14274.55;10
Smartwatch Culpa;20/04/2024;2;126196.1;East;26301.68;20
Women's Wear Quaerat;13/09/2024;2;125962.4;West;30173.26;10
Dumbbells Asperiores;19/01/2025;2;125907.3;East;30852.36;0
Kids Wear Voluptatum;15/02/2024;2;125893.5;East;12613.24;15
Bed Consequatur;22/09/2025;2;125881.2;South;15503.81;15
Cricket Bat Earum;09/01/2024;2;125768.6;West;19628.07;0
Doll Debitis;04/01/2024;3;125687.85;South;22363.32;20
RC Car Qui;18/09/2024;5;125559;North;20223.06;20
Face Cream Quo;16/01/2025;2;125476;West;16102.97;10
Cushion Ipsum;23/05/2025;3;125395.2;West;13850.13;20
Oil Omnis;29/09/2025;3;125208;West;7746.81;0
Mixer Grinder Et;20/04/2024;2;125199.9;North;8827;10
Juicer Voluptate;05/02/2024;4;124995.2;West;30886.7;15
Dumbbells Est;24/08/2024;3;124987.2;West;11868.47;10
Headphones Facilis;15/12/2024;2;124940.8;North;8951.74;20
Rice Impedit;13/01/2024;2;124936.4;West;19544.76;0
Microwave Aspernatur;26/07/2025;2;124936;East;30082.52;10
Shampoo Ullam;03/01/2024;2;124858.8;West;9130.74;10
Comics Vitae;19/06/2025;2;124839;South;12058.92;15
Laptop Aspernatur;16/11/2024;3;124761.6;West;27591.91;15
Football Enim;22/12/2024;2;124680;East;29388.7;0
Perfume Porro;06/08/2024;5;124659;West;26106.42;0
Perfume Minima;01/09/2025;4;124657.6;North;10899.63;15
Fiction Temporibus;19/04/2024;3;124603.2;North;9377.17;5
Action Figure Fugit;28/02/2025;5;124492.5;South;19127.07;20
Wall Art Quis;07/07/2025;2;124450;East;14004.36;10
Cricket Bat Molestias;26/05/2024;3;124442.4;West;27980.89;0
Lamp Quasi;01/07/2024;5;124431.5;South;16098.85;10
Microwave Quos;26/03/2025;3;124326.9;East;16812.12;20
Mixer Grinder Laborum;29/05/2025;3;124213.05;North;30220.19;5
Cookware Set Possimus;05/01/2024;2;124092.8;West;11165.53;10
Perfume Dolorum;24/11/2023;3;124013.7;South;17277.47;5
Sofa Maiores;24/08/2024;2;124005.6;South;22523.65;0
Action Figure Et;26/11/2024;3;123979.2;West;9231.41;0
Mobile Fuga;24/05/2025;2;123892.6;North;7564.37;10
Camera Modi;09/09/2025;4;123868.6;East;20841.23;10
Sofa Quaerat;11/01/2025;5;123785;South;24340.25;5
Bed Sit;16/02/2024;3;123748.95;East;9391.17;15
Wall Art Atque;23/01/2025;2;123719.2;North;27010.65;10
Sugar Est;19/07/2024;2;123705.6;North;15183.16;10
Comics Unde;02/12/2024;3;123675;North;20159.26;10
Men's Wear Occaecati;18/10/2024;5;123665;North;26126.1;15
Sofa Reiciendis;20/08/2024;3;123575.55;West;27772.5;15
Laptop Occaecati;07/06/2025;2;123560;North;20415.59;5
Biography Officia;13/09/2025;2;123559.2;North;13468.47;10
Yoga Mat Autem;22/10/2023;2;123523.7;North;13667.36;15
Chair Unde;23/07/2024;2;123448.7;West;14448.41;15
Puzzle Accusamus;29/06/2025;4;123444;West;26964.36;20
Foundation Saepe;27/10/2024;4;123422.4;South;14489.32;15
Smartwatch Magni;17/11/2023;5;123408;West;18240.32;10
Wall Art Iusto;11/07/2024;4;123331.2;North;7235.78;10
Smartwatch Mollitia;28/11/2023;3;123082.95;South;28621.7;5
Kids Wear Iste;16/05/2025;3;123054;East;8004.32;0
Cabinet Temporibus;11/05/2024;3;123033.6;North;27145.18;20
Puzzle Labore;27/09/2025;4;122979.2;South;20581.59;5
Clock Accusantium;24/04/2025;2;122958;West;21713.78;0
RC Car Deserunt;05/11/2024;2;122894;North;24583.44;10
Tennis Racket Quia;01/07/2024;5;122848;South;19074.55;0
Sofa Eum;24/11/2024;2;122790;East;18970.57;0
Sofa Laudantium;19/04/2024;2;122782.4;East;30597.08;10
Lamp Culpa;09/03/2024;4;122763.8;East;27355.49;15
Headphones Labore;31/07/2024;2;122479.2;West;10609.67;5
Non-Fiction Exercitationem;12/07/2025;4;122458.8;North;8662.03;0
Perfume Laudantium;05/11/2024;3;122289.6;East;10100.8;0
Chair Veniam;04/12/2023;4;122288.4;South;16649.69;0
Chair Voluptatum;18/05/2024;5;122234.25;South;21318.01;10
Vase Aut;25/03/2025;5;122155.75;West;15578.29;15
Mobile Magnam;27/02/2025;5;122152.5;East;24218.26;5
Tennis Racket Corrupti;24/12/2024;3;122129.1;East;13140.77;10
Oil Sunt;11/01/2024;3;122091.15;West;30284.02;5
Comics Reprehenderit;25/05/2024;5;121954.5;West;16875.23;15
Non-Fiction Repellendus;14/07/2024;2;121876.2;East;25358.5;0
Puzzle Assumenda;30/09/2025;2;121814;West;24378.77;0
Lipstick Cupiditate;21/12/2023;3;121773;South;23091.99;15
Non-Fiction Molestiae;18/10/2024;3;121708.95;North;27820.32;10
Biography Atque;10/05/2024;2;121700.8;East;11308.05;20
Biography Provident;18/07/2024;3;121696.8;West;16451.03;20
Puzzle Veniam;05/03/2024;4;121658.8;West;18258.37;5
Sugar Nobis;14/04/2024;3;121609.5;North;27124.05;5
Smartwatch Consectetur;23/12/2024;3;121552.5;East;18972.93;5
Tennis Racket Maxime;05/10/2023;2;121444.6;East;26940.85;10
Camera Quae;14/01/2024;2;121368.6;South;15168.55;5
Cookware Set Natus;23/11/2024;4;121340.8;South;11472.37;5
Kids Wear Iusto;16/10/2023;5;121176;South;19344.13;10
Vase Provident;16/09/2024;2;121048.5;East;13122.19;5
Football Fugit;29/11/2023;2;120825.6;West;21724.94;5
Wall Art Facere;14/11/2023;3;120691.8;North;21925.13;0
Women's Wear Eaque;05/04/2024;3;120637.65;North;29672.69;0
Tennis Racket Culpa;17/01/2024;2;120636.7;East;26839.18;5
Fiction Illum;18/04/2025;5;120630;West;11786.01;15
Clock Reprehenderit;07/08/2024;4;120615.8;North;13729.82;15
Cushion Provident;17/07/2024;5;120332;North;6259.45;15
Board Game Ab;19/05/2024;5;120327;North;25226.34;15
Biography Iusto;14/05/2025;2;120297.1;North;28266.87;20
Wheat Repellat;12/09/2025;3;120190.2;West;19480.82;20
Shampoo Possimus;15/12/2023;2;120180.7;East;19412.75;0
Wall Art At;20/10/2023;2;120123;West;7514.62;5
Fiction Eos;28/04/2024;2;120103.2;East;19912.51;20
Wall Art Distinctio;12/06/2025;2;120097.8;North;26133.82;5
Mixer Grinder Impedit;20/03/2024;3;120090;North;20011.5;0
Shoes Officia;29/06/2024;3;120044.85;North;18629.53;5
Cricket Bat Assumenda;22/07/2024;2;120024;East;16077.34;10
Doll Assumenda;02/03/2024;2;119981.2;South;23234.02;20
Kids Wear Quia;24/12/2023;2;119948;East;20199.52;0
Tennis Racket Pariatur;18/08/2024;3;119936.7;North;14181.28;10
Oil Voluptatibus;14/05/2025;3;119910;East;25086.24;10
Spices Dolore;28/10/2023;2;119878.6;North;17242.69;10
Cushion Aperiam;30/08/2024;3;119878.05;East;19547.8;0
RC Car Reiciendis;16/12/2023;3;119714.85;West;10320.87;0
Cushion Earum;10/07/2024;4;119660.8;West;26431.65;10
Board Game Repudiandae;04/04/2025;5;119644;South;15340.86;15
Chair Vero;23/09/2024;4;119612.8;West;14358.68;5
Clock Voluptate;10/10/2023;2;119548;West;25181.98;15
Dumbbells Labore;15/11/2024;3;119524.8;East;6933.68;20
Bed Reprehenderit;27/05/2024;2;119426;North;10672.58;20
Football Nesciunt;29/06/2024;3;119370;North;25753.35;10
Wheat Commodi;31/12/2023;3;119235.45;West;7584.16;5
Women's Wear Optio;03/12/2023;5;119215;West;21029.48;5
Refrigerator Laboriosam;10/03/2025;2;119124;North;11694.87;15
Accessories Ipsum;18/02/2024;4;119031.2;North;22802.84;20
Cushion Inventore;29/05/2025;2;119003.4;East;12002.32;10
Lamp Maxime;02/02/2025;2;118864;South;7041.44;20
Refrigerator Ad;18/12/2023;5;118860;North;16062.25;5
Cricket Bat Unde;21/08/2025;4;118850.4;South;29592.8;20
Mixer Grinder Neque;24/08/2025;2;118834;West;19244.07;10
Refrigerator Sapiente;09/11/2024;2;118796.8;East;24380.89;0
Board Game Iusto;15/02/2024;2;118764.8;North;15381.4;20
Board Game Quae;17/04/2024;5;118728;East;16896.36;0
Cricket Bat Blanditiis;18/03/2024;2;118712.7;North;6713.08;0
Juicer Excepturi;07/04/2024;3;118586.7;South;28062.77;10
Biography Nihil;18/05/2025;2;118465.6;East;19835.5;15
Rice Id;16/04/2024;2;118246.9;East;18240.54;10
Yoga Mat Fugit;30/11/2023;4;118221.4;West;26006.19;15
Spices Magni;28/11/2024;3;118220.85;East;27085.87;20
Biography Eius;25/11/2023;4;118184;West;25056.82;0
Shoes Quo;05/10/2023;2;118178.1;East;23352.1;0
Sugar Modi;12/08/2025;3;118069.8;East;19715.81;20
Cabinet Officia;22/07/2024;5;118064;East;12228.11;10
Cookware Set Beatae;08/12/2023;3;118029;East;19795.15;10
Mobile At;05/02/2025;2;117993.8;East;19323.02;15
Sugar Dignissimos;15/11/2024;5;117797.25;South;23278.42;0
Cookware Set Sequi;24/07/2025;5;117784.5;North;21282.16;20
Face Cream Voluptatem;26/05/2025;4;117731.6;South;15108.5;5
